Policy_ID,Customer_Age,Gender,City,State,Policy_Type,Premium_Amount,Sum_Assured,Policy_Term_Years,Payment_Mode,Policy_Status,Claim_Status,Claim_Amount,Agent_ID,Policy_Start_Date,Age_Group,Year,Month
LIC104642,38,Male,Pune,Maharashtra,Money Back,45800,566000,15,Half-Yearly,Lapsed,Not Claimed,0,AG1012,2024-12-01,36-45,2024,2024-12
LIC104643,25,Female,Kolkata,West Bengal,Whole Life,21400,176000,12,Monthly,Active,Not Claimed,0,AG1028,2020-07-04,18-25,2020,2020-07
LIC104644,32,Male,Jaipur,Rajasthan,Pension,35900,836000,10,Monthly,Active,Not Claimed,0,AG1275,2018-10-05,26-35,2018,2018-10
LIC104645,51,Male,Kanpur,Uttar Pradesh,Money Back,32000,329000,20,Single Premium,Active,Not Claimed,0,AG1043,2021-08-29,46-55,2021,2021-08
LIC104646,40,Male,Delhi,Delhi,Endowment,26600,560000,15,Single Premium,Active,Claimed,168000,AG1099,2019-03-17,36-45,2019,2019-03
LIC104647,49,Female,Mumbai,Maharashtra,ULIP,44100,613000,15,Yearly,Active,Claimed,340000,AG1143,2025-04-17,46-55,2025,2025-04
LIC104648,55,Male,Ahmedabad,Gujarat,Endowment,68900,876000,10,Single Premium,Active,Not Claimed,0,AG1292,2021-03-23,46-55,2021,2021-03
LIC104649,37,Male,Coimbatore,Tamil Nadu,Endowment,35200,845000,20,Yearly,Matured,Claimed,376000,AG1097,2025-12-14,36-45,2025,2025-12
LIC104650,41,Female,Patna,Bihar,Pension,31500,604000,12,Monthly,Active,Not Claimed,0,AG1085,2023-03-08,36-45,2023,2023-03
LIC104651,36,Female,Bhopal,Madhya Pradesh,ULIP,45600,897000,15,Quarterly,Active,Not Claimed,0,AG1298,2024-01-12,36-45,2024,2024-01
LIC104652,30,Other,Bhopal,Madhya Pradesh,Endowment,48500,1014000,12,Monthly,Active,Not Claimed,0,AG1091,2023-02-02,26-35,2023,2023-02
LIC104653,29,Female,Hyderabad,Telangana,Endowment,25200,348000,15,Monthly,Active,Not Claimed,0,AG1030,2022-12-21,26-35,2022,2022-12
LIC104654,48,Male,Indore,Madhya Pradesh,Endowment,63400,1115000,15,Monthly,Active,Not Claimed,0,AG1295,2022-04-10,46-55,2022,2022-04
LIC104655,41,Male,Ahmedabad,Gujarat,Endowment,30100,379000,15,Half-Yearly,Active,Not Claimed,0,AG1174,2026-01-08,36-45,2026,2026-01
LIC104656,59,Male,Jaipur,Rajasthan,Term,20800,461000,30,Yearly,Matured,Not Claimed,0,AG1186,2022-12-07,56-65,2022,2022-12
LIC104657,50,Male,Hyderabad,Telangana,ULIP,54700,995000,25,Yearly,Active,Not Claimed,0,AG1030,2025-10-22,46-55,2025,2025-10
LIC104658,31,Female,Surat,Gujarat,Endowment,35900,436000,20,Half-Yearly,Active,Not Claimed,0,AG1251,2022-07-19,26-35,2022,2022-07
LIC104659,48,Female,Delhi,Delhi,Money Back,40900,953000,5,Single Premium,Lapsed,Not Claimed,0,AG1109,2021-11-25,46-55,2021,2021-11
LIC104660,36,Female,Varanasi,Uttar Pradesh,Endowment,52900,946000,20,Half-Yearly,Lapsed,Not Claimed,0,AG1213,2023-06-21,36-45,2023,2023-06
LIC104661,52,Male,Bhopal,Madhya Pradesh,Micro Insurance,7100,117000,10,Yearly,Lapsed,Not Claimed,0,AG1218,2024-06-19,46-55,2024,2024-06
LIC104662,34,Female,Mumbai,Maharashtra,Endowment,35400,304000,20,Quarterly,Surrendered,Not Claimed,0,AG1182,2022-06-07,26-35,2022,2022-06
LIC104663,27,Female,Ahmedabad,Gujarat,Term,20500,481000,15,Quarterly,Lapsed,Not Claimed,0,AG1037,2019-08-17,26-35,2019,2019-08
LIC104664,30,Male,Kolkata,West Bengal,Term,19100,462000,25,Yearly,Active,Not Claimed,0,AG1150,2023-09-02,26-35,2023,2023-09
LIC104665,31,Female,Surat,Gujarat,Money Back,29800,523000,30,Quarterly,Lapsed,Not Claimed,0,AG1097,2019-10-10,26-35,2019,2019-10
LIC104666,30,Male,Mumbai,Maharashtra,Money Back,36400,565000,15,Half-Yearly,Active,Not Claimed,0,AG1024,2021-08-22,26-35,2021,2021-08
LIC104667,33,Male,Mumbai,Maharashtra,Endowment,34000,480000,15,Quarterly,Active,Not Claimed,0,AG1122,2021-11-24,26-35,2021,2021-11
LIC104668,48,Male,Lucknow,Uttar Pradesh,Endowment,38100,478000,20,Yearly,Active,Not Claimed,0,AG1086,2025-04-02,46-55,2025,2025-04
LIC104669,59,Male,Lucknow,Uttar Pradesh,Term,29100,517000,10,Single Premium,Active,Not Claimed,0,AG1161,2023-01-09,56-65,2023,2023-01
LIC104670,24,Male,Surat,Gujarat,Money Back,40800,415000,25,Monthly,Active,Not Claimed,0,AG1017,2020-05-30,18-25,2020,2020-05
LIC104671,53,Male,Chandigarh,Chandigarh,Money Back,54300,1283000,15,Yearly,Active,Not Claimed,0,AG1244,2026-01-08,46-55,2026,2026-01
LIC104672,34,Other,Pune,Maharashtra,Term,21500,236000,10,Monthly,Active,Not Claimed,0,AG1268,2021-05-19,26-35,2021,2021-05
LIC104673,43,Female,Bengaluru,Karnataka,Term,15400,318000,20,,Matured,Not Claimed,0,AG1286,2022-06-06,36-45,2022,2022-06
LIC104674,21,Female,Indore,Madhya Pradesh,Term,23800,315000,10,Monthly,Matured,Claimed,150000,AG1218,2023-11-14,18-25,2023,2023-11
LIC104675,45,Male,Kanpur,Uttar Pradesh,Term,18500,219000,10,Yearly,Active,Not Claimed,0,AG1006,2022-05-01,36-45,2022,2022-05
LIC104676,18,Male,Ahmedabad,Gujarat,Whole Life,38900,680000,15,Monthly,Lapsed,Not Claimed,0,AG1267,2021-12-27,18-25,2021,2021-12
LIC104677,42,Male,Surat,Gujarat,Term,18800,395000,20,Half-Yearly,Active,Not Claimed,0,AG1235,2021-10-15,36-45,2021,2021-10
LIC104678,42,Male,Chandigarh,Chandigarh,Endowment,49700,1012000,15,Quarterly,Matured,Claimed,636000,AG1124,2025-10-01,36-45,2025,2025-10
LIC104679,41,Male,Chandigarh,Chandigarh,Term,21200,254000,20,Monthly,Active,Not Claimed,0,AG1060,2020-12-08,36-45,2020,2020-12
LIC104680,31,Male,Indore,Madhya Pradesh,Pension,60300,821000,10,Yearly,Active,Not Claimed,0,AG1010,2025-08-15,26-35,2025,2025-08
LIC104681,45,Male,Chandigarh,Chandigarh,Pension,34000,774000,15,Monthly,Active,Not Claimed,0,AG1016,2026-06-05,36-45,2026,2026-06
LIC104682,43,Male,Pune,Maharashtra,Endowment,29600,601000,15,Monthly,Active,Not Claimed,0,AG1084,2020-12-14,36-45,2020,2020-12
LIC104683,37,Female,Chandigarh,Chandigarh,Endowment,51900,1044000,30,Quarterly,Active,Not Claimed,0,AG1172,2020-04-30,36-45,2020,2020-04
LIC104684,46,Male,Kanpur,Uttar Pradesh,Endowment,52500,660000,5,Half-Yearly,Active,Not Claimed,0,AG1147,2023-06-23,46-55,2023,2023-06
LIC104685,38,Male,Nagpur,Maharashtra,Money Back,30000,644000,12,Yearly,Active,Not Claimed,0,AG1100,2025-12-01,36-45,2025,2025-12
LIC104686,45,Male,Indore,Madhya Pradesh,Term,22300,314000,30,Monthly,Active,Not Claimed,0,AG1271,2026-06-14,36-45,2026,2026-06
LIC104687,38,Male,Pune,Maharashtra,Whole Life,21000,311000,30,Monthly,Active,Not Claimed,0,AG1215,2019-06-07,36-45,2019,2019-06
LIC104688,41,Male,Bengaluru,Karnataka,Money Back,96300,1241000,25,Quarterly,Surrendered,Not Claimed,0,AG1085,2021-11-07,36-45,2021,2021-11
LIC104689,45,Female,Nagpur,Maharashtra,Pension,77600,781000,10,Quarterly,Active,Claimed,200000,AG1039,2021-10-31,36-45,2021,2021-10
LIC104690,35,Female,Nagpur,Maharashtra,Term,21400,324000,15,Yearly,Active,Not Claimed,0,AG1005,2021-01-02,26-35,2021,2021-01
LIC104691,25,Male,Surat,Gujarat,ULIP,53100,440000,15,Yearly,Active,Not Claimed,0,AG1086,2020-03-29,18-25,2020,2020-03
LIC104692,42,Male,Ahmedabad,Gujarat,ULIP,47400,747000,20,Half-Yearly,Matured,Not Claimed,0,AG1287,2022-08-28,36-45,2022,2022-08
LIC104693,52,Male,Surat,Gujarat,Term,15000,305000,10,Quarterly,Active,Not Claimed,0,AG1207,2023-05-23,46-55,2023,2023-05
LIC104694,42,Female,Indore,Madhya Pradesh,Endowment,44100,1073000,10,Yearly,Matured,Claimed,632000,AG1038,2018-03-29,36-45,2018,2018-03
LIC104695,42,Male,Chandigarh,Chandigarh,Term,15300,143000,15,Yearly,Active,Not Claimed,0,AG1256,2022-11-14,36-45,2022,2022-11
LIC104696,39,Male,Bengaluru,Karnataka,Endowment,35200,450000,10,Half-Yearly,Active,Not Claimed,0,AG1180,2018-12-22,36-45,2018,2018-12
LIC104697,47,Female,Pune,Maharashtra,Endowment,32300,530000,20,Yearly,Active,Not Claimed,0,AG1019,2020-12-24,46-55,2020,2020-12
LIC104698,37,Female,Kolkata,West Bengal,Money Back,39500,430000,25,Yearly,Active,Not Claimed,0,AG1163,2023-07-23,36-45,2023,2023-07
LIC104699,34,Female,Chandigarh,Chandigarh,Endowment,37800,377000,20,Half-Yearly,Active,Not Claimed,0,AG1202,2021-07-20,26-35,2021,2021-07
LIC104700,51,Female,Delhi,Delhi,Pension,66500,1043000,15,Quarterly,Active,Not Claimed,0,AG1271,2024-02-17,46-55,2024,2024-02
LIC104701,33,Female,Surat,Gujarat,Term,20500,366000,25,Yearly,Active,Not Claimed,0,AG1088,2019-10-16,26-35,2019,2019-10
LIC104702,49,Male,Kolkata,West Bengal,Micro Insurance,7500,165000,10,Monthly,Active,Claimed,125000,AG1175,2026-07-07,46-55,2026,2026-07
LIC104703,51,Male,Varanasi,Uttar Pradesh,Endowment,105400,2631000,12,Yearly,Active,Not Claimed,0,AG1243,2021-10-29,46-55,2021,2021-10
LIC104704,45,Female,Pune,Maharashtra,ULIP,73300,1551000,15,Yearly,Active,Not Claimed,0,AG1148,2019-10-27,36-45,2019,2019-10
LIC104705,25,Female,Pune,Maharashtra,Endowment,29500,347000,10,Yearly,Active,Not Claimed,0,AG1265,2024-08-24,18-25,2024,2024-08
LIC104706,39,Other,Kochi,Kerala,Term,21400,443000,10,Half-Yearly,Active,Not Claimed,0,AG1005,2023-09-16,36-45,2023,2023-09
LIC104707,37,Male,Kochi,Kerala,Pension,48400,829000,15,Monthly,Active,Not Claimed,0,AG1139,2020-01-09,36-45,2020,2020-01
LIC104708,34,Male,Chennai,Tamil Nadu,Endowment,28800,451000,30,Monthly,Lapsed,Not Claimed,0,AG1103,2026-03-19,26-35,2026,2026-03
LIC104709,41,Male,Chandigarh,Chandigarh,Whole Life,21600,516000,25,Yearly,Active,Not Claimed,0,AG1258,2021-06-29,36-45,2021,2021-06
LIC104710,47,Male,Nagpur,Maharashtra,Money Back,46800,933000,15,Yearly,Active,Not Claimed,0,AG1180,2018-01-11,46-55,2018,2018-01
LIC104711,34,Male,Nagpur,Maharashtra,Money Back,43800,858000,10,Yearly,Surrendered,Not Claimed,0,AG1246,2018-11-30,26-35,2018,2018-11
LIC104712,37,Female,Indore,Madhya Pradesh,Money Back,27500,225000,10,Monthly,Active,Not Claimed,0,AG1148,2024-10-02,36-45,2024,2024-10
LIC104713,36,Male,Hyderabad,Telangana,ULIP,69000,1567000,15,Single Premium,Active,Not Claimed,0,AG1021,2024-04-04,36-45,2024,2024-04
LIC104714,52,Female,Bhopal,Madhya Pradesh,Term,23500,505000,10,Single Premium,Active,Not Claimed,0,AG1158,2020-05-30,46-55,2020,2020-05
LIC104715,36,Female,Surat,Gujarat,Whole Life,42400,555000,10,Quarterly,Active,Not Claimed,0,AG1176,2021-12-14,36-45,2021,2021-12
LIC104716,25,Male,Coimbatore,Tamil Nadu,Pension,65100,844000,20,Half-Yearly,Active,Not Claimed,0,AG1257,2024-06-13,18-25,2024,2024-06
LIC104717,22,Male,Patna,Bihar,Term,17200,153000,20,Yearly,Active,Not Claimed,0,AG1265,2019-08-04,18-25,2019,2019-08
LIC104718,43,Male,Surat,Gujarat,Term,31200,277000,12,Yearly,Active,Not Claimed,0,AG1113,2018-06-19,36-45,2018,2018-06
LIC104719,31,Female,Bhopal,Madhya Pradesh,Whole Life,21900,424000,20,Single Premium,Active,Not Claimed,0,AG1168,2022-05-26,26-35,2022,2022-05
LIC104720,46,Female,Bengaluru,Karnataka,Endowment,92800,1036000,20,Monthly,Active,Not Claimed,0,AG1021,2022-03-05,46-55,2022,2022-03
LIC104721,24,Female,Chandigarh,Chandigarh,Endowment,32800,777000,15,Half-Yearly,Lapsed,Not Claimed,0,AG1080,2025-03-26,18-25,2025,2025-03
LIC104722,33,Female,Bengaluru,Karnataka,Term,17800,397000,10,Yearly,Active,Not Claimed,0,AG1228,2022-03-17,26-35,2022,2022-03
LIC104723,24,Male,Coimbatore,Tamil Nadu,Money Back,30700,428000,25,Yearly,Active,Not Claimed,0,AG1037,2024-11-04,18-25,2024,2024-11
LIC104724,44,Female,Varanasi,Uttar Pradesh,Term,17900,259000,20,Yearly,Lapsed,Not Claimed,0,AG1091,2019-06-06,36-45,2019,2019-06
LIC104725,46,Female,Chennai,Tamil Nadu,Money Back,92400,1253000,12,Single Premium,Active,Not Claimed,0,AG1152,2020-07-29,46-55,2020,2020-07
LIC104726,43,Female,Bengaluru,Karnataka,ULIP,50100,479000,20,Half-Yearly,Active,Not Claimed,0,AG1178,2019-03-16,36-45,2019,2019-03
LIC104727,27,Male,Kanpur,Uttar Pradesh,Endowment,53300,455000,15,Yearly,Active,Not Claimed,0,AG1182,2023-08-09,26-35,2023,2023-08
LIC104728,31,Female,Bhopal,Madhya Pradesh,Money Back,33700,529000,20,Quarterly,Active,Not Claimed,0,AG1110,2024-01-04,26-35,2024,2024-01
LIC104729,42,Male,Ahmedabad,Gujarat,Micro Insurance,8500,204000,15,Quarterly,Active,Not Claimed,0,AG1109,2020-06-04,36-45,2020,2020-06
LIC104730,20,Female,Chandigarh,Chandigarh,Whole Life,25800,609000,15,Monthly,Active,Not Claimed,0,AG1156,2018-10-25,18-25,2018,2018-10
LIC104731,36,Male,Hyderabad,Telangana,Pension,52200,1136000,20,Yearly,Active,Not Claimed,0,AG1260,2024-08-14,36-45,2024,2024-08
LIC104732,56,Male,Patna,Bihar,Endowment,62700,1172000,20,Single Premium,Active,Not Claimed,0,AG1067,2025-10-27,56-65,2025,2025-10
LIC104733,37,Male,Kochi,Kerala,ULIP,43500,981000,10,Monthly,Active,Not Claimed,0,AG1260,2020-06-12,36-45,2020,2020-06
LIC104734,23,Male,Mumbai,Maharashtra,Term,39000,653000,10,Monthly,Active,Not Claimed,0,AG1271,2019-10-22,18-25,2019,2019-10
LIC104735,32,Male,Bengaluru,Karnataka,Term,21800,241000,12,Yearly,Active,Not Claimed,0,AG1037,2018-05-04,26-35,2018,2018-05
LIC104736,32,Female,Chennai,Tamil Nadu,Endowment,39400,773000,15,Half-Yearly,Active,Not Claimed,0,AG1270,2018-09-05,26-35,2018,2018-09
LIC104737,63,Male,Indore,Madhya Pradesh,Endowment,46200,1093000,12,Single Premium,Active,Not Claimed,0,AG1123,2022-01-25,56-65,2022,2022-01
LIC104738,57,Male,Pune,Maharashtra,Pension,62300,519000,20,Monthly,Active,Not Claimed,0,AG1224,2021-11-06,56-65,2021,2021-11
LIC104739,47,Male,Nagpur,Maharashtra,Endowment,34200,420000,10,Monthly,Lapsed,Not Claimed,0,AG1195,2026-03-27,46-55,2026,2026-03
LIC104740,35,Male,Kolkata,West Bengal,Whole Life,49400,618000,20,Half-Yearly,Active,Not Claimed,0,AG1082,2021-02-03,26-35,2021,2021-02
LIC104741,52,Male,Kanpur,Uttar Pradesh,Whole Life,40800,395000,20,Monthly,Matured,Not Claimed,0,AG1050,2026-01-08,46-55,2026,2026-01
LIC104742,27,Male,Surat,Gujarat,Money Back,35100,415000,10,Quarterly,Active,Not Claimed,0,AG1078,2019-11-09,26-35,2019,2019-11
LIC104743,51,Male,Surat,Gujarat,Endowment,67100,975000,20,Monthly,Active,Not Claimed,0,AG1025,2022-01-13,46-55,2022,2022-01
LIC104744,49,Male,Chennai,Tamil Nadu,Money Back,34400,825000,30,Monthly,Active,Not Claimed,0,AG1295,2025-03-02,46-55,2025,2025-03
LIC104745,37,Male,Ahmedabad,Gujarat,Endowment,31100,704000,10,Monthly,Lapsed,Not Claimed,0,AG1026,2024-12-02,36-45,2024,2024-12
LIC104746,52,Male,Kanpur,Uttar Pradesh,Term,20900,503000,25,Single Premium,Active,Not Claimed,0,AG1060,2026-01-08,46-55,2026,2026-01
LIC104747,34,Male,Kanpur,Uttar Pradesh,Micro Insurance,6200,100000,20,Quarterly,Lapsed,Not Claimed,0,AG1070,2019-04-14,26-35,2019,2019-04
LIC104748,25,Female,Chennai,Tamil Nadu,Term,20900,177000,20,Quarterly,Matured,Not Claimed,0,AG1154,2024-08-10,18-25,2024,2024-08
LIC104749,50,Male,Indore,Madhya Pradesh,Term,14000,138000,10,Yearly,Lapsed,Not Claimed,0,AG1048,2025-09-06,46-55,2025,2025-09
LIC104750,38,Male,Indore,Madhya Pradesh,Pension,43800,1031000,20,Yearly,Active,Not Claimed,0,AG1054,2025-09-27,36-45,2025,2025-09
LIC104751,46,Male,Delhi,Delhi,Endowment,20100,215000,15,Half-Yearly,Lapsed,Not Claimed,0,AG1114,2020-07-14,46-55,2020,2020-07
LIC104752,59,Male,Bengaluru,Karnataka,Whole Life,27700,491000,20,Yearly,Lapsed,Not Claimed,0,AG1277,2023-06-07,56-65,2023,2023-06
LIC104753,31,Male,Ahmedabad,Gujarat,Endowment,51300,609000,20,Yearly,Active,Not Claimed,0,AG1110,2023-04-03,26-35,2023,2023-04
LIC104754,37,Male,Surat,Gujarat,Endowment,56300,470000,15,Yearly,Lapsed,Not Claimed,0,AG1072,2018-12-05,36-45,2018,2018-12
LIC104755,56,Male,Patna,Bihar,Endowment,38200,361000,12,Yearly,Surrendered,Not Claimed,0,AG1018,2023-11-12,56-65,2023,2023-11
LIC104756,46,Male,Jaipur,Rajasthan,Endowment,43400,871000,10,Yearly,Active,Not Claimed,0,AG1015,2018-12-21,46-55,2018,2018-12
LIC104757,31,Male,Hyderabad,Telangana,Endowment,42300,470000,10,Half-Yearly,Active,Not Claimed,0,AG1042,2020-12-27,26-35,2020,2020-12
LIC104758,28,Female,Indore,Madhya Pradesh,ULIP,70300,836000,25,Quarterly,Active,Not Claimed,0,AG1020,2024-01-06,26-35,2024,2024-01
LIC104759,33,Other,Delhi,Delhi,Money Back,55200,796000,10,Yearly,Active,Not Claimed,0,AG1016,2023-08-15,26-35,2023,2023-08
LIC104760,31,Male,Ahmedabad,Gujarat,Pension,50100,961000,15,Half-Yearly,Active,Not Claimed,0,AG1135,2018-09-03,26-35,2018,2018-09
LIC104761,42,Male,Hyderabad,Telangana,Term,18100,289000,15,Yearly,Active,Not Claimed,0,AG1221,2022-08-27,36-45,2022,2022-08
LIC104762,40,Female,Bhopal,Madhya Pradesh,Money Back,25500,613000,25,Monthly,Active,Claimed,317000,AG1095,2025-09-10,36-45,2025,2025-09
LIC104763,42,Female,Coimbatore,Tamil Nadu,Money Back,40200,618000,15,Quarterly,Active,Not Claimed,0,AG1093,2020-09-13,36-45,2020,2020-09
LIC104764,30,Male,Hyderabad,Telangana,Pension,85800,977000,30,Single Premium,Lapsed,Not Claimed,0,AG1081,2019-10-09,26-35,2019,2019-10
LIC104765,38,Female,Lucknow,Uttar Pradesh,Term,26800,459000,20,Monthly,Active,Not Claimed,0,AG1078,2026-01-19,36-45,2026,2026-01
LIC104766,18,Male,Kanpur,Uttar Pradesh,Money Back,37800,592000,25,Single Premium,Matured,Not Claimed,0,AG1146,2019-03-20,18-25,2019,2019-03
LIC104767,41,Male,Bengaluru,Karnataka,Pension,56000,1197000,10,Single Premium,Active,Not Claimed,0,AG1026,2021-04-22,36-45,2021,2021-04
LIC104768,52,Male,Lucknow,Uttar Pradesh,Endowment,41700,997000,12,Yearly,Lapsed,Not Claimed,0,AG1197,2018-10-14,46-55,2018,2018-10
LIC104769,23,Male,Pune,Maharashtra,Pension,43400,964000,10,Half-Yearly,Lapsed,Not Claimed,0,AG1144,2018-07-31,18-25,2018,2018-07
LIC104770,44,Male,,Kerala,Term,20800,304000,15,Yearly,Active,Not Claimed,0,AG1077,2020-10-16,36-45,2020,2020-10
LIC104771,32,Male,Kochi,Kerala,ULIP,54200,633000,20,Yearly,Active,Not Claimed,0,AG1201,2025-07-06,26-35,2025,2025-07
LIC104772,48,Female,Kolkata,West Bengal,Pension,73600,1733000,10,Yearly,Active,Not Claimed,0,AG1123,2024-03-14,46-55,2024,2024-03
LIC104773,41,Male,Hyderabad,Telangana,Whole Life,42100,613000,10,Half-Yearly,Lapsed,Not Claimed,0,AG1178,2020-04-28,36-45,2020,2020-04
LIC104774,43,Male,Delhi,Delhi,Endowment,53300,1124000,20,Single Premium,Lapsed,Not Claimed,0,AG1008,2023-07-23,36-45,2023,2023-07
LIC104775,40,Male,Patna,Bihar,Term,14400,357000,12,Yearly,Active,Not Claimed,0,AG1002,2022-02-17,36-45,2022,2022-02
LIC104776,54,Male,Indore,Madhya Pradesh,Pension,45000,802000,15,Single Premium,Active,Not Claimed,0,AG1146,2018-12-01,46-55,2018,2018-12
LIC104777,43,Male,Kolkata,West Bengal,Money Back,30800,498000,10,Monthly,Active,Not Claimed,0,AG1036,2020-06-05,36-45,2020,2020-06
LIC104778,31,Female,Pune,Maharashtra,Term,19200,382000,20,Monthly,Active,Not Claimed,0,AG1088,2022-08-25,26-35,2022,2022-08
LIC104779,40,Male,Nagpur,Maharashtra,Whole Life,18000,203000,15,Quarterly,Surrendered,Not Claimed,0,AG1119,2018-06-21,36-45,2018,2018-06
LIC104780,35,Male,Bhopal,Madhya Pradesh,Money Back,35900,585000,20,Quarterly,Active,Not Claimed,0,AG1042,2020-05-24,26-35,2020,2020-05
LIC104781,41,Female,Chennai,Tamil Nadu,Term,28600,381000,12,Yearly,Matured,Not Claimed,0,AG1139,2025-01-10,36-45,2025,2025-01
LIC104782,34,Male,Pune,Maharashtra,Endowment,50600,546000,12,Monthly,Lapsed,Not Claimed,0,AG1059,2021-08-23,26-35,2021,2021-08
LIC104783,32,Female,Lucknow,Uttar Pradesh,Term,16300,299000,20,Single Premium,Surrendered,Not Claimed,0,AG1180,2024-01-10,26-35,2024,2024-01
LIC104784,41,Male,Kochi,Kerala,Money Back,31700,564000,20,Quarterly,Active,Not Claimed,0,AG1202,2019-05-02,36-45,2019,2019-05
LIC104785,40,Male,Surat,Gujarat,Whole Life,39800,833000,20,Quarterly,Active,Not Claimed,0,AG1221,2022-11-09,36-45,2022,2022-11
LIC104786,51,Male,Ahmedabad,Gujarat,Money Back,46800,1069000,20,Quarterly,Active,Not Claimed,0,AG1049,2023-07-21,46-55,2023,2023-07
LIC104787,34,Male,Jaipur,Rajasthan,Pension,44800,526000,10,Half-Yearly,Active,Not Claimed,0,AG1240,2019-02-15,26-35,2019,2019-02
LIC104788,18,Male,Kolkata,West Bengal,Pension,40700,865000,25,Monthly,Active,Not Claimed,0,AG1128,2021-12-15,18-25,2021,2021-12
LIC104789,35,Female,Lucknow,Uttar Pradesh,Whole Life,30600,436000,20,Monthly,Active,Not Claimed,0,AG1286,2024-06-16,26-35,2024,2024-06
LIC104790,21,Female,Varanasi,Uttar Pradesh,Term,16500,308000,20,Yearly,Lapsed,Not Claimed,0,AG1028,2024-12-09,18-25,2024,2024-12
LIC104791,44,Male,Pune,Maharashtra,Whole Life,41400,930000,25,Monthly,Active,Not Claimed,0,AG1093,2019-05-15,36-45,2019,2019-05
LIC104792,21,Female,Kanpur,Uttar Pradesh,Endowment,59500,735000,10,Monthly,Active,Not Claimed,0,AG1179,2019-07-22,18-25,2019,2019-07
LIC104793,28,Male,Bengaluru,Karnataka,Money Back,24500,446000,20,Yearly,Active,Not Claimed,0,AG1217,2023-11-10,26-35,2023,2023-11
LIC104794,35,Male,Lucknow,Uttar Pradesh,Whole Life,21300,344000,30,Monthly,Active,Not Claimed,0,AG1027,2022-08-25,26-35,2022,2022-08
LIC104795,56,Male,Patna,Bihar,Endowment,76700,1644000,12,Quarterly,Active,Not Claimed,0,AG1127,2019-10-31,56-65,2019,2019-10
LIC104796,27,Female,Patna,Bihar,Pension,50300,999000,5,Monthly,Active,Not Claimed,0,AG1098,2024-12-15,26-35,2024,2024-12
LIC104797,39,Male,Chandigarh,Chandigarh,Term,13700,289000,20,Quarterly,Matured,Not Claimed,0,AG1300,2022-09-08,36-45,2022,2022-09
LIC104798,45,Male,Chennai,Tamil Nadu,Whole Life,44200,570000,5,Yearly,Lapsed,Not Claimed,0,AG1048,2026-08-10,36-45,2026,2026-08
LIC104799,55,Female,Chennai,Tamil Nadu,Term,24600,491000,25,Monthly,Active,Not Claimed,0,AG1272,2021-01-05,46-55,2021,2021-01
LIC104800,48,Male,Chandigarh,Chandigarh,Pension,102800,1881000,10,Yearly,Active,Not Claimed,0,AG1188,2018-02-15,46-55,2018,2018-02
LIC104801,51,Male,Jaipur,Rajasthan,Term,20100,317000,20,Yearly,Active,Not Claimed,0,AG1110,2025-10-23,46-55,2025,2025-10
LIC104802,49,Male,Coimbatore,Tamil Nadu,Term,28700,414000,15,Monthly,Active,Not Claimed,0,AG1015,2025-09-07,46-55,2025,2025-09
LIC104803,26,Male,Kolkata,West Bengal,Endowment,28000,382000,10,Single Premium,Active,Not Claimed,0,AG1102,2022-03-19,26-35,2022,2022-03
LIC104804,43,Female,Pune,Maharashtra,Endowment,68000,555000,25,Quarterly,Active,Not Claimed,0,AG1094,2021-09-19,36-45,2021,2021-09
LIC104805,48,Female,Bengaluru,Karnataka,Endowment,63200,688000,20,Monthly,Active,Not Claimed,0,AG1184,2025-08-15,46-55,2025,2025-08
LIC104806,28,Male,Mumbai,Maharashtra,Money Back,56400,508000,15,Monthly,Active,Not Claimed,0,AG1219,2026-04-19,26-35,2026,2026-04
LIC104807,33,Male,Varanasi,Uttar Pradesh,Money Back,49100,1101000,12,Quarterly,Active,Not Claimed,0,AG1129,2020-01-31,26-35,2020,2020-01
LIC104808,30,Male,Kanpur,Uttar Pradesh,Term,17500,396000,20,Half-Yearly,Active,Not Claimed,0,AG1153,2021-05-23,26-35,2021,2021-05
LIC104809,47,Male,Patna,Bihar,Endowment,34600,775000,25,Quarterly,Matured,Not Claimed,0,AG1092,2023-10-26,46-55,2023,2023-10
LIC104810,38,Male,Indore,Madhya Pradesh,Pension,42000,920000,20,Yearly,Active,Not Claimed,0,AG1043,2023-07-26,36-45,2023,2023-07
LIC104811,35,Female,Lucknow,Uttar Pradesh,Whole Life,18300,215000,20,Yearly,Matured,Claimed,189000,AG1270,2022-02-21,26-35,2022,2022-02
LIC104812,25,Male,Bengaluru,Karnataka,ULIP,40200,658000,10,Quarterly,Active,Not Claimed,0,AG1248,2021-06-08,18-25,2021,2021-06
LIC104813,38,Male,Jaipur,Rajasthan,Whole Life,35000,820000,25,Yearly,Active,Not Claimed,0,AG1068,2023-09-29,36-45,2023,2023-09
